"DateTime";"Players"
"2021-05-23 13:20:00";13831
"2021-05-23 13:30:00";14197
"2021-05-23 13:40:00";14652
"2021-05-23 13:50:00";15091
"2021-05-23 14:00:00";15311
"2021-05-23 14:10:00";15488
"2021-05-23 14:20:00";15554
"2021-05-23 14:30:00";15581
"2021-05-23 14:40:00";15505
"2021-05-23 14:50:00";15322
"2021-05-23 15:00:00";15055
"2021-05-23 15:10:00";14535
"2021-05-23 15:20:00";14081
"2021-05-23 15:30:00";13592
"2021-05-23 15:40:00";13331
"2021-05-23 15:50:00";13060
"2021-05-23 16:00:00";12822
"2021-05-23 16:10:00";12668
"2021-05-23 16:20:00";12534
"2021-05-23 16:30:00";12374
"2021-05-23 16:40:00";12106
"2021-05-23 16:50:00";12036
"2021-05-23 17:00:00";11941
"2021-05-23 17:10:00";12168
"2021-05-23 17:20:00";12322
"2021-05-23 17:30:00";12473
"2021-05-23 17:40:00";12704
"2021-05-23 17:50:00";12995
"2021-05-23 18:00:00";13558
"2021-05-23 18:10:00";14203
"2021-05-23 18:20:00";14748
"2021-05-23 18:30:00";15285
"2021-05-23 18:40:00";15738
"2021-05-23 18:50:00";15935
"2021-05-23 19:00:00";16680
"2021-05-23 19:10:00";17388
"2021-05-23 19:20:00";17975
"2021-05-23 19:30:00";18473
"2021-05-23 19:40:00";18765
"2021-05-23 19:50:00";19057
"2021-05-23 20:00:00";19380
"2021-05-23 20:10:00";19481
"2021-05-23 20:20:00";19582
"2021-05-23 20:30:00";19524
"2021-05-23 20:40:00";19324
"2021-05-23 20:50:00";19014
"2021-05-23 21:00:00";18320
"2021-05-23 21:10:00";17637
"2021-05-23 21:20:00";17119
"2021-05-23 21:30:00";16445
"2021-05-23 21:40:00";15817
"2021-05-23 21:50:00";15114
"2021-05-23 22:00:00";14456
"2021-05-23 22:10:00";13723
"2021-05-23 22:20:00";13090
"2021-05-23 22:30:00";12647
"2021-05-23 22:40:00";12319
"2021-05-23 22:50:00";11747
"2021-05-23 23:00:00";11343
"2021-05-23 23:10:00";10952
"2021-05-23 23:20:00";10567
"2021-05-23 23:30:00";10272
"2021-05-23 23:40:00";10071
"2021-05-23 23:50:00";9882
"2021-05-24 00:00:00";9766
"2021-05-24 00:10:00";9716
"2021-05-24 00:20:00";9735
"2021-05-24 00:30:00";9692
"2021-05-24 00:40:00";9778
"2021-05-24 00:50:00";9768
"2021-05-24 01:00:00";9683
"2021-05-24 01:10:00";9739
"2021-05-24 01:20:00";9792
"2021-05-24 01:30:00";9981
"2021-05-24 01:40:00";10214
"2021-05-24 01:50:00";10268
"2021-05-24 02:00:00";10358
"2021-05-24 02:10:00";10324
"2021-05-24 02:20:00";10361
"2021-05-24 02:30:00";10181
"2021-05-24 02:40:00";10138
"2021-05-24 02:50:00";10179
"2021-05-24 03:00:00";10185
"2021-05-24 03:10:00";10004
"2021-05-24 03:20:00";9761
"2021-05-24 03:30:00";9644
"2021-05-24 03:40:00";9483
"2021-05-24 03:50:00";9485
"2021-05-24 04:00:00";9269
"2021-05-24 04:10:00";8950
"2021-05-24 04:20:00";8700
"2021-05-24 04:30:00";8470
"2021-05-24 04:40:00";8166
"2021-05-24 04:50:00";7906
"2021-05-24 05:00:00";7601
"2021-05-24 05:10:00";7218
"2021-05-24 05:20:00";6854
"2021-05-24 05:30:00";6651
"2021-05-24 05:40:00";6497
"2021-05-24 05:50:00";6351
"2021-05-24 06:00:00";6122
"2021-05-24 06:10:00";5923
"2021-05-24 06:20:00";5734
"2021-05-24 06:30:00";5513
"2021-05-24 06:40:00";5379
"2021-05-24 06:50:00";5173
"2021-05-24 07:00:00";5028
"2021-05-24 07:10:00";4869
"2021-05-24 07:20:00";4766
"2021-05-24 07:30:00";4740
"2021-05-24 07:40:00";4686
"2021-05-24 07:50:00";4724
"2021-05-24 08:00:00";4627
"2021-05-24 08:10:00";4584
"2021-05-24 08:20:00";4643
"2021-05-24 08:30:00";4636
"2021-05-24 08:40:00";4707
"2021-05-24 08:50:00";4651
"2021-05-24 09:00:00";4696
"2021-05-24 09:10:00";4685
"2021-05-24 09:20:00";4752
"2021-05-24 09:30:00";4767
"2021-05-24 09:40:00";4842
"2021-05-24 09:50:00";4791
"2021-05-24 10:00:00";4809
"2021-05-24 10:10:00";4834
"2021-05-24 10:20:00";4921
"2021-05-24 10:30:00";4969
"2021-05-24 10:40:00";5046
"2021-05-24 10:50:00";5154
"2021-05-24 11:00:00";5248
"2021-05-24 11:10:00";5374
"2021-05-24 11:20:00";5477
"2021-05-24 11:30:00";5686
"2021-05-24 11:40:00";5950
"2021-05-24 11:50:00";6174
"2021-05-24 12:00:00";6535
"2021-05-24 12:10:00";6911
"2021-05-24 12:20:00";7174
"2021-05-24 12:30:00";7542
"2021-05-24 12:40:00";7936
"2021-05-24 12:50:00";8265
"2021-05-24 13:00:00";8708
"2021-05-24 13:10:00";9253
"2021-05-24 13:20:00";9610
"2021-05-24 13:30:00";10060
"2021-05-24 13:40:00";10295
"2021-05-24 13:50:00";10541
"2021-05-24 14:00:00";10733
"2021-05-24 14:10:00";11007
"2021-05-24 14:20:00";11182
"2021-05-24 14:30:00";11352
"2021-05-24 14:40:00";11465
"2021-05-24 14:50:00";11438
"2021-05-24 15:00:00";11406
"2021-05-24 15:10:00";11227
"2021-05-24 15:20:00";11145
"2021-05-24 15:30:00";11075
"2021-05-24 15:40:00";10911
"2021-05-24 15:50:00";10791
"2021-05-24 16:00:00";10762
"2021-05-24 16:10:00";10476
"2021-05-24 16:20:00";10418
"2021-05-24 16:30:00";10291
"2021-05-24 16:40:00";10169
"2021-05-24 16:50:00";10087
"2021-05-24 17:00:00";10140
"2021-05-24 17:10:00";10211
"2021-05-24 17:20:00";10284
"2021-05-24 17:30:00";10297
"2021-05-24 17:40:00";10460
"2021-05-24 17:50:00";10777
"2021-05-24 18:00:00";11030
"2021-05-24 18:10:00";11776
"2021-05-24 18:20:00";12241
"2021-05-24 18:30:00";12766
"2021-05-24 18:40:00";13281
"2021-05-24 18:50:00";13745
"2021-05-24 19:00:00";14179
"2021-05-24 19:10:00";14771
"2021-05-24 19:20:00";15286
"2021-05-24 19:30:00";15572
"2021-05-24 19:40:00";15742
"2021-05-24 19:50:00";15846
"2021-05-24 20:00:00";15905
"2021-05-24 20:10:00";15526
"2021-05-24 20:20:00";15116
"2021-05-24 20:30:00";14860
"2021-05-24 20:40:00";14488
"2021-05-24 20:50:00";13988
"2021-05-24 21:00:00";13529
"2021-05-24 21:10:00";12929
"2021-05-24 21:20:00";12370
"2021-05-24 21:30:00";11789
"2021-05-24 21:40:00";11164
"2021-05-24 21:50:00";10665
"2021-05-24 22:00:00";10107
"2021-05-24 22:10:00";9520
"2021-05-24 22:20:00";9011
"2021-05-24 22:30:00";8656
"2021-05-24 22:40:00";8513
"2021-05-24 22:50:00";8208
"2021-05-24 23:00:00";7958
"2021-05-24 23:10:00";7826
"2021-05-24 23:20:00";7800
"2021-05-24 23:30:00";7675
"2021-05-24 23:40:00";7628
"2021-05-24 23:50:00";7689
"2021-05-25 00:00:00";7701
"2021-05-25 00:10:00";7777
"2021-05-25 00:20:00";7776
"2021-05-25 00:30:00";7893
"2021-05-25 00:40:00";8020
"2021-05-25 00:50:00";7972
"2021-05-25 01:00:00";8079
"2021-05-25 01:10:00";8173
"2021-05-25 01:20:00";8278
"2021-05-25 01:30:00";8397
"2021-05-25 01:40:00";8434
"2021-05-25 01:50:00";8602
"2021-05-25 02:00:00";8712
"2021-05-25 02:10:00";8793
"2021-05-25 02:20:00";8903
"2021-05-25 02:30:00";9030
"2021-05-25 02:40:00";9032
"2021-05-25 02:50:00";9068
"2021-05-25 03:00:00";9100
"2021-05-25 03:10:00";9106
"2021-05-25 03:20:00";9052
"2021-05-25 03:30:00";8963
"2021-05-25 03:40:00";8759
"2021-05-25 03:50:00";8604
"2021-05-25 04:00:00";8512
"2021-05-25 04:10:00";8309
"2021-05-25 04:20:00";8056
"2021-05-25 04:30:00";7745
"2021-05-25 04:40:00";7358
"2021-05-25 04:50:00";7128
"2021-05-25 05:00:00";6830
"2021-05-25 05:10:00";6557
"2021-05-25 05:20:00";6295
"2021-05-25 05:30:00";5951
"2021-05-25 05:40:00";5770
"2021-05-25 05:50:00";5572
"2021-05-25 06:00:00";5374
"2021-05-25 06:10:00";5261
"2021-05-25 06:20:00";5116
"2021-05-25 06:30:00";4961
"2021-05-25 06:40:00";4854
"2021-05-25 06:50:00";4724
"2021-05-25 07:00:00";4580
"2021-05-25 07:10:00";4484
"2021-05-25 07:20:00";4466
"2021-05-25 07:30:00";4402
"2021-05-25 07:40:00";4474
"2021-05-25 07:50:00";4468
"2021-05-25 08:00:00";4488
"2021-05-25 08:10:00";4510
"2021-05-25 08:20:00";4494
"2021-05-25 08:30:00";4450
"2021-05-25 08:40:00";4424
"2021-05-25 08:50:00";4432
"2021-05-25 09:00:00";4422
"2021-05-25 09:10:00";4477
"2021-05-25 09:20:00";4503
"2021-05-25 09:30:00";4567
"2021-05-25 09:40:00";4586
"2021-05-25 09:50:00";4610
"2021-05-25 10:00:00";4588
"2021-05-25 10:10:00";4570
"2021-05-25 10:20:00";4646
"2021-05-25 10:30:00";4774
"2021-05-25 10:40:00";4897
"2021-05-25 10:50:00";5033
"2021-05-25 11:00:00";5175
"2021-05-25 11:10:00";5334
"2021-05-25 11:20:00";5407
"2021-05-25 11:30:00";5644
"2021-05-25 11:40:00";5780
"2021-05-25 11:50:00";5982
"2021-05-25 12:00:00";6266
"2021-05-25 12:10:00";6778
"2021-05-25 12:20:00";6998
"2021-05-25 12:30:00";7333
"2021-05-25 12:40:00";7826
"2021-05-25 12:50:00";8214
"2021-05-25 13:00:00";8619
"2021-05-25 13:10:00";9001
"2021-05-25 13:20:00";9442
"2021-05-25 13:30:00";9735
"2021-05-25 13:40:00";10086
"2021-05-25 13:50:00";10393
"2021-05-25 14:00:00";10619
"2021-05-25 14:10:00";10856
"2021-05-25 14:20:00";10974
"2021-05-25 14:30:00";11099
"2021-05-25 14:40:00";11184
"2021-05-25 14:50:00";11192
"2021-05-25 15:00:00";11149
"2021-05-25 15:10:00";10911
"2021-05-25 15:20:00";10685
"2021-05-25 15:30:00";10441
"2021-05-25 15:40:00";10391
"2021-05-25 15:50:00";10266
"2021-05-25 16:00:00";10190
"2021-05-25 16:10:00";10093
"2021-05-25 16:20:00";10030
"2021-05-25 16:30:00";9960
"2021-05-25 16:40:00";9858
"2021-05-25 16:50:00";9851
"2021-05-25 17:00:00";9802
"2021-05-25 17:10:00";10185
"2021-05-25 17:20:00";10407
"2021-05-25 17:30:00";10480
"2021-05-25 17:40:00";10598
"2021-05-25 17:50:00";10657
"2021-05-25 18:00:00";10798
"2021-05-25 18:10:00";11188
"2021-05-25 18:20:00";11558
"2021-05-25 18:30:00";11787
"2021-05-25 18:40:00";12126
"2021-05-25 18:50:00";12526
"2021-05-25 19:00:00";12856
"2021-05-25 19:10:00";13556
"2021-05-25 19:20:00";14004
"2021-05-25 19:30:00";14343
"2021-05-25 19:40:00";14617
"2021-05-25 19:50:00";14729
"2021-05-25 20:00:00";14700
"2021-05-25 20:10:00";14424
"2021-05-25 20:20:00";14190
"2021-05-25 20:30:00";13696
"2021-05-25 20:40:00";13327
"2021-05-25 20:50:00";12841
"2021-05-25 21:00:00";12269
"2021-05-25 21:10:00";11762
"2021-05-25 21:20:00";11291
"2021-05-25 21:30:00";10802
"2021-05-25 21:40:00";10261
"2021-05-25 21:50:00";9906
"2021-05-25 22:00:00";9311
"2021-05-25 22:10:00";8603
"2021-05-25 22:20:00";8470
"2021-05-25 22:30:00";8347
"2021-05-25 22:40:00";8128
"2021-05-25 22:50:00";8051
"2021-05-25 23:00:00";7888
"2021-05-25 23:10:00";7748
"2021-05-25 23:20:00";3884
"2021-05-25 23:30:00";7032
"2021-05-25 23:40:00";7408
"2021-05-25 23:50:00";7465
"2021-05-26 00:00:00";7485
"2021-05-26 00:10:00";7527
"2021-05-26 00:20:00";7646
"2021-05-26 00:30:00";7650
"2021-05-26 00:40:00";7714
"2021-05-26 00:50:00";7780
"2021-05-26 01:00:00";7840
"2021-05-26 01:10:00";8025
"2021-05-26 01:20:00";8336
"2021-05-26 01:30:00";8431
"2021-05-26 01:40:00";8473
"2021-05-26 01:50:00";8631
"2021-05-26 02:00:00";8697
"2021-05-26 02:10:00";8702
"2021-05-26 02:20:00";8636
"2021-05-26 02:30:00";8670
"2021-05-26 02:40:00";8617
"2021-05-26 02:50:00";8460
"2021-05-26 03:00:00";8406
"2021-05-26 03:10:00";8221
"2021-05-26 03:20:00";8045
"2021-05-26 03:30:00";7899
"2021-05-26 03:40:00";7687
"2021-05-26 03:50:00";7593
"2021-05-26 04:00:00";7401
"2021-05-26 04:10:00";7253
"2021-05-26 04:20:00";7083
"2021-05-26 04:30:00";6913
"2021-05-26 04:40:00";6688
"2021-05-26 04:50:00";6491
"2021-05-26 05:00:00";6283
"2021-05-26 05:10:00";6020
"2021-05-26 05:20:00";5890
"2021-05-26 05:30:00";5701
"2021-05-26 05:40:00";5485
"2021-05-26 05:50:00";5347
"2021-05-26 06:00:00";5148
"2021-05-26 06:10:00";4993
"2021-05-26 06:20:00";4843
"2021-05-26 06:30:00";4724
"2021-05-26 06:40:00";4636
"2021-05-26 06:50:00";4598
"2021-05-26 07:00:00";4531
"2021-05-26 07:10:00";4407
"2021-05-26 07:20:00";4342
"2021-05-26 07:30:00";4290
"2021-05-26 07:40:00";4226
"2021-05-26 07:50:00";4186
"2021-05-26 08:00:00";4183
"2021-05-26 08:10:00";4160
"2021-05-26 08:20:00";4157
"2021-05-26 08:30:00";4198
"2021-05-26 08:40:00";4205
"2021-05-26 08:50:00";4228
"2021-05-26 09:00:00";3750
"2021-05-26 09:10:00";3882
"2021-05-26 09:20:00";3992
"2021-05-26 09:30:00";4083
"2021-05-26 09:40:00";4233
"2021-05-26 09:50:00";4303
"2021-05-26 10:00:00";4385
"2021-05-26 10:10:00";4423
"2021-05-26 10:20:00";4424
"2021-05-26 10:30:00";4536
"2021-05-26 10:40:00";4612
"2021-05-26 10:50:00";4660
"2021-05-26 11:00:00";4734
"2021-05-26 11:10:00";4819
"2021-05-26 11:20:00";5030
"2021-05-26 11:30:00";5233
"2021-05-26 11:40:00";5406
"2021-05-26 11:50:00";5799
"2021-05-26 12:00:00";6190
"2021-05-26 12:10:00";6594
"2021-05-26 12:20:00";6971
"2021-05-26 12:30:00";7233
"2021-05-26 12:40:00";7672
"2021-05-26 12:50:00";8058
"2021-05-26 13:00:00";8492
"2021-05-26 13:10:00";8995
"2021-05-26 13:20:00";9388
"2021-05-26 13:30:00";9765
"2021-05-26 13:40:00";10001
"2021-05-26 13:50:00";10257
"2021-05-26 14:00:00";10429
"2021-05-26 14:10:00";10593
"2021-05-26 14:20:00";10790
"2021-05-26 14:30:00";10879
"2021-05-26 14:40:00";10923
"2021-05-26 14:50:00";10931
"2021-05-26 15:00:00";10979
"2021-05-26 15:10:00";10768
"2021-05-26 15:20:00";10606
"2021-05-26 15:30:00";10512
"2021-05-26 15:40:00";10476
"2021-05-26 15:50:00";10250
"2021-05-26 16:00:00";10078
"2021-05-26 16:10:00";9920
"2021-05-26 16:20:00";9875
"2021-05-26 16:30:00";9811
"2021-05-26 16:40:00";9831
"2021-05-26 16:50:00";9803
"2021-05-26 17:00:00";9753
"2021-05-26 17:10:00";9917
"2021-05-26 17:20:00";9973
"2021-05-26 17:30:00";9479
"2021-05-26 17:40:00";9997
"2021-05-26 17:50:00";10320
"2021-05-26 18:00:00";10759
"2021-05-26 18:10:00";11219
"2021-05-26 18:20:00";11645
"2021-05-26 18:30:00";11958
"2021-05-26 18:40:00";12394
"2021-05-26 18:50:00";12711
"2021-05-26 19:00:00";12957
"2021-05-26 19:10:00";13491
"2021-05-26 19:20:00";13880
"2021-05-26 19:30:00";14216
"2021-05-26 19:40:00";14417
"2021-05-26 19:50:00";14467
"2021-05-26 20:00:00";14463
"2021-05-26 20:10:00";14259
"2021-05-26 20:20:00";14049
"2021-05-26 20:30:00";13872
"2021-05-26 20:40:00";13394
"2021-05-26 20:50:00";12884
"2021-05-26 21:00:00";12384
"2021-05-26 21:10:00";11775
"2021-05-26 21:20:00";11270
"2021-05-26 21:30:00";10661
"2021-05-26 21:40:00";10089
"2021-05-26 21:50:00";9697
"2021-05-26 22:00:00";9180
"2021-05-26 22:10:00";8800
"2021-05-26 22:20:00";8443
"2021-05-26 22:30:00";8159
"2021-05-26 22:40:00";8091
"2021-05-26 22:50:00";7864
"2021-05-26 23:00:00";7738
"2021-05-26 23:10:00";7678
"2021-05-26 23:20:00";7755
"2021-05-26 23:30:00";7850
"2021-05-26 23:40:00";7910
"2021-05-26 23:50:00";7899
"2021-05-27 00:00:00";7879
"2021-05-27 00:10:00";7992
"2021-05-27 00:20:00";8008
"2021-05-27 00:30:00";8009
"2021-05-27 00:40:00";8124
"2021-05-27 00:50:00";8174
"2021-05-27 01:00:00";8185
"2021-05-27 01:10:00";8335
"2021-05-27 01:20:00";8438
"2021-05-27 01:30:00";8581
"2021-05-27 01:40:00";8654
"2021-05-27 01:50:00";8770
"2021-05-27 02:00:00";8852
"2021-05-27 02:10:00";8834
"2021-05-27 02:20:00";8875
"2021-05-27 02:30:00";8805
"2021-05-27 02:40:00";8791
"2021-05-27 02:50:00";8726
"2021-05-27 03:00:00";8676
"2021-05-27 03:10:00";8583
"2021-05-27 03:20:00";8433
"2021-05-27 03:30:00";8337
"2021-05-27 03:40:00";8133
"2021-05-27 03:50:00";7908
"2021-05-27 04:00:00";7708
"2021-05-27 04:10:00";7407
"2021-05-27 04:20:00";7016
"2021-05-27 04:30:00";6895
"2021-05-27 04:40:00";6707
"2021-05-27 04:50:00";6471
"2021-05-27 05:00:00";6198
"2021-05-27 05:10:00";5932
"2021-05-27 05:20:00";5782
"2021-05-27 05:30:00";5601
"2021-05-27 05:40:00";5520
"2021-05-27 05:50:00";5370
"2021-05-27 06:00:00";5275
"2021-05-27 06:10:00";5087
"2021-05-27 06:20:00";4896
"2021-05-27 06:30:00";4763
"2021-05-27 06:40:00";4753
"2021-05-27 06:50:00";4659
"2021-05-27 07:00:00";4593
"2021-05-27 07:10:00";4531
"2021-05-27 07:20:00";4442
"2021-05-27 07:30:00";4398
"2021-05-27 07:40:00";4392
"2021-05-27 07:50:00";4299
"2021-05-27 08:00:00";4273
"2021-05-27 08:10:00";4250
"2021-05-27 08:20:00";4205
"2021-05-27 08:30:00";4151
"2021-05-27 08:40:00";4143
"2021-05-27 08:50:00";4220
"2021-05-27 09:00:00";4211
"2021-05-27 09:10:00";4209
"2021-05-27 09:20:00";4280
"2021-05-27 09:30:00";4329
"2021-05-27 09:40:00";4365
"2021-05-27 09:50:00";4421
"2021-05-27 10:00:00";4459
"2021-05-27 10:10:00";4528
"2021-05-27 10:20:00";4625
"2021-05-27 10:30:00";4709
"2021-05-27 10:40:00";4803
"2021-05-27 10:50:00";4782
"2021-05-27 11:00:00";4948
"2021-05-27 11:10:00";5045
"2021-05-27 11:20:00";5198
"2021-05-27 11:30:00";5332
"2021-05-27 11:40:00";5449
"2021-05-27 11:50:00";5619
"2021-05-27 12:00:00";6047
"2021-05-27 12:10:00";6487
"2021-05-27 12:20:00";6854
"2021-05-27 12:30:00";7210
"2021-05-27 12:40:00";7587
"2021-05-27 12:50:00";7911
"2021-05-27 13:00:00";8328
"2021-05-27 13:10:00";8635
"2021-05-27 13:20:00";8923
"2021-05-27 13:30:00";9282
"2021-05-27 13:40:00";9605
"2021-05-27 13:50:00";9849
"2021-05-27 14:00:00";10125
"2021-05-27 14:10:00";10347
"2021-05-27 14:20:00";10469
"2021-05-27 14:30:00";10541
"2021-05-27 14:40:00";10636
"2021-05-27 14:50:00";10652
"2021-05-27 15:00:00";10583
"2021-05-27 15:10:00";11017
"2021-05-27 15:20:00";11385
"2021-05-27 15:30:00";11645
"2021-05-27 15:40:00";11941
"2021-05-27 15:50:00";12102
"2021-05-27 16:00:00";12201
"2021-05-27 16:10:00";12379
"2021-05-27 16:20:00";12440
"2021-05-27 16:30:00";12524
"2021-05-27 16:40:00";12690
"2021-05-27 16:50:00";12893
"2021-05-27 17:00:00";12892
"2021-05-27 17:10:00";12984
"2021-05-27 17:20:00";13199
"2021-05-27 17:30:00";13500
"2021-05-27 17:40:00";13880
"2021-05-27 17:50:00";14244
"2021-05-27 18:00:00";14794
"2021-05-27 18:10:00";15477
"2021-05-27 18:20:00";16159
"2021-05-27 18:30:00";16660
"2021-05-27 18:40:00";17225
"2021-05-27 18:50:00";17692
"2021-05-27 19:00:00";18393
"2021-05-27 19:10:00";19405
"2021-05-27 19:20:00";19960
"2021-05-27 19:30:00";20192
"2021-05-27 19:40:00";20279
"2021-05-27 19:50:00";20496
"2021-05-27 20:00:00";20388
"2021-05-27 20:10:00";19933
"2021-05-27 20:20:00";19638
"2021-05-27 20:30:00";19251
"2021-05-27 20:40:00";18564
"2021-05-27 20:50:00";17966
"2021-05-27 21:00:00";17291
"2021-05-27 21:10:00";16180
"2021-05-27 21:20:00";15306
"2021-05-27 21:30:00";14640
"2021-05-27 21:40:00";14038
"2021-05-27 21:50:00";13395
"2021-05-27 22:00:00";12578
"2021-05-27 22:10:00";11981
"2021-05-27 22:20:00";11559
"2021-05-27 22:30:00";11063
"2021-05-27 22:40:00";10606
"2021-05-27 22:50:00";10375
"2021-05-27 23:00:00";10106
"2021-05-27 23:10:00";9884
"2021-05-27 23:20:00";9885
"2021-05-27 23:30:00";9879
"2021-05-27 23:40:00";9826
"2021-05-27 23:50:00";9889
"2021-05-28 00:00:00";9994
"2021-05-28 00:10:00";10152
"2021-05-28 00:20:00";10267
"2021-05-28 00:30:00";10405
"2021-05-28 00:40:00";10560
"2021-05-28 00:50:00";10747
"2021-05-28 01:00:00";10806
"2021-05-28 01:10:00";11049
"2021-05-28 01:20:00";11203
"2021-05-28 01:30:00";11317
"2021-05-28 01:40:00";11483
"2021-05-28 01:50:00";11559
"2021-05-28 02:00:00";11648
"2021-05-28 02:10:00";11661
"2021-05-28 02:20:00";11834
"2021-05-28 02:30:00";11795
"2021-05-28 02:40:00";11851
"2021-05-28 02:50:00";11779
"2021-05-28 03:00:00";11596
"2021-05-28 03:10:00";11301
"2021-05-28 03:20:00";11078
"2021-05-28 03:30:00";10797
"2021-05-28 03:40:00";10508
"2021-05-28 03:50:00";10363
"2021-05-28 04:00:00";10122
"2021-05-28 04:10:00";9836
"2021-05-28 04:20:00";9586
"2021-05-28 04:30:00";9353
"2021-05-28 04:40:00";9089
"2021-05-28 04:50:00";8789
"2021-05-28 05:00:00";8451
"2021-05-28 05:10:00";8106
"2021-05-28 05:20:00";7903
"2021-05-28 05:30:00";7753
"2021-05-28 05:40:00";7500
"2021-05-28 05:50:00";7280
"2021-05-28 06:00:00";7043
"2021-05-28 06:10:00";6836
"2021-05-28 06:20:00";6594
"2021-05-28 06:30:00";6522
"2021-05-28 06:40:00";6392
"2021-05-28 06:50:00";6400
"2021-05-28 07:00:00";6300
"2021-05-28 07:10:00";6269
"2021-05-28 07:20:00";6171
"2021-05-28 07:30:00";6170
"2021-05-28 07:40:00";6216
"2021-05-28 07:50:00";6262
"2021-05-28 08:00:00";6261
"2021-05-28 08:10:00";6159
"2021-05-28 08:20:00";6232
"2021-05-28 08:30:00";6284
"2021-05-28 08:40:00";6338
"2021-05-28 08:50:00";6337
"2021-05-28 09:00:00";6444
"2021-05-28 09:10:00";6505
"2021-05-28 09:20:00";6633
"2021-05-28 09:30:00";6823
"2021-05-28 09:40:00";6958
"2021-05-28 09:50:00";7070
"2021-05-28 10:00:00";7043
"2021-05-28 10:10:00";7188
"2021-05-28 10:20:00";7230
"2021-05-28 10:30:00";7366
"2021-05-28 10:40:00";7586
"2021-05-28 10:50:00";7745
"2021-05-28 11:00:00";7878
"2021-05-28 11:10:00";8236
"2021-05-28 11:20:00";8425
"2021-05-28 11:30:00";8798
"2021-05-28 11:40:00";9095
"2021-05-28 11:50:00";9539
"2021-05-28 12:00:00";10264
"2021-05-28 12:10:00";11049
"2021-05-28 12:20:00";11818
"2021-05-28 12:30:00";12687
"2021-05-28 12:40:00";13449
"2021-05-28 12:50:00";14137
"2021-05-28 13:00:00";15128
"2021-05-28 13:10:00";16206
"2021-05-28 13:20:00";17189
"2021-05-28 13:30:00";17928
"2021-05-28 13:40:00";18783
"2021-05-28 13:50:00";19372
"2021-05-28 14:00:00";19866
"2021-05-28 14:10:00";20657
"2021-05-28 14:20:00";21115
"2021-05-28 14:30:00";21273
"2021-05-28 14:40:00";21569
"2021-05-28 14:50:00";21676
"2021-05-28 15:00:00";21626
"2021-05-28 15:10:00";21462
"2021-05-28 15:20:00";21181
"2021-05-28 15:30:00";20859
"2021-05-28 15:40:00";20638
"2021-05-28 15:50:00";20317
"2021-05-28 16:00:00";19932
"2021-05-28 16:10:00";19517
"2021-05-28 16:20:00";19289
"2021-05-28 16:30:00";18977
"2021-05-28 16:40:00";18676
"2021-05-28 16:50:00";18469
"2021-05-28 17:00:00";18247
"2021-05-28 17:10:00";17920
"2021-05-28 17:20:00";17874
"2021-05-28 17:30:00";17732
"2021-05-28 17:40:00";17798
"2021-05-28 17:50:00";17939
"2021-05-28 18:00:00";17978
"2021-05-28 18:10:00";18724
"2021-05-28 18:20:00";19340
"2021-05-28 18:30:00";19974
"2021-05-28 18:40:00";20719
"2021-05-28 18:50:00";21212
"2021-05-28 19:00:00";21800
"2021-05-28 19:10:00";22960
"2021-05-28 19:20:00";24064
"2021-05-28 19:30:00";24954
"2021-05-28 19:40:00";25398
"2021-05-28 19:50:00";25898
"2021-05-28 20:00:00";26127
"2021-05-28 20:10:00";26462
"2021-05-28 20:20:00";26679
"2021-05-28 20:30:00";26646
"2021-05-28 20:40:00";26281
"2021-05-28 20:50:00";25737
"2021-05-28 21:00:00";25081
"2021-05-28 21:10:00";24361
"2021-05-28 21:20:00";23412
"2021-05-28 21:30:00";22631
"2021-05-28 21:40:00";21619
"2021-05-28 21:50:00";20680
"2021-05-28 22:00:00";19686
"2021-05-28 22:10:00";18513
"2021-05-28 22:20:00";17477
"2021-05-28 22:30:00";16814
"2021-05-28 22:40:00";15919
"2021-05-28 22:50:00";15218
"2021-05-28 23:00:00";14619
"2021-05-28 23:10:00";14078
"2021-05-28 23:20:00";13709
"2021-05-28 23:30:00";13483
"2021-05-28 23:40:00";13196
"2021-05-28 23:50:00";12968
"2021-05-29 00:00:00";12761
"2021-05-29 00:10:00";12670
"2021-05-29 00:20:00";12779
"2021-05-29 00:30:00";13061
"2021-05-29 00:40:00";13179
"2021-05-29 00:50:00";13332
"2021-05-29 01:00:00";13472
"2021-05-29 01:10:00";13739
"2021-05-29 01:20:00";14034
"2021-05-29 01:30:00";14218
"2021-05-29 01:40:00";14575
"2021-05-29 01:50:00";14885
"2021-05-29 02:00:00";15404
"2021-05-29 02:10:00";15751
"2021-05-29 02:20:00";16124
"2021-05-29 02:30:00";16364
"2021-05-29 02:40:00";16420
"2021-05-29 02:50:00";16584
"2021-05-29 03:00:00";16592
"2021-05-29 03:10:00";16583
"2021-05-29 03:20:00";16510
"2021-05-29 03:30:00";16385
"2021-05-29 03:40:00";16228
"2021-05-29 03:50:00";16095
"2021-05-29 04:00:00";15752
"2021-05-29 04:10:00";15524
"2021-05-29 04:20:00";15151
"2021-05-29 04:30:00";14817
"2021-05-29 04:40:00";14465
"2021-05-29 04:50:00";13995
"2021-05-29 05:00:00";13418
"2021-05-29 05:10:00";13047
"2021-05-29 05:20:00";12586
"2021-05-29 05:30:00";12221
"2021-05-29 05:40:00";11756
"2021-05-29 05:50:00";11342
"2021-05-29 06:00:00";10945
"2021-05-29 06:10:00";10532
